school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Supera
GP,M,16,U,GT3,T,Secundaria,Secundaria,services,other,home,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,2,12,13,12,Si
GP,F,17,U,GT3,T,Grado_9,Superior,services,services,reputation,father,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,16,17,17,Si
GP,F,17,U,LE3,T,Secundaria,Secundaria,other,other,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,9,9,8,No
GP,F,16,U,GT3,T,Secundaria,Grado_9,other,other,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,1,2,2,1,2,1,14,12,13,12,Si
GP,M,17,U,GT3,T,Secundaria,Secundaria,services,services,other,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,12,12,11,Si
GP,M,16,U,GT3,T,Primaria_Superior,Grado_9,services,services,other,mother,Inf. 15m,Inf. a 2h,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,2,11,12,11,Si
GP,M,16,U,LE3,T,Grado_9,Primaria_Superior,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,15,15,15,Si
GP,F,17,U,GT3,A,Secundaria,Secundaria,health,other,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,6,8,7,9,No
GP,M,17,R,GT3,T,Primaria_Superior,Grado_9,at_home,other,home,mother,Inf. 15m,De 2h a 5h,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,4,8,9,10,Si
GP,F,16,U,GT3,T,Grado_9,Secundaria,services,services,course,mother,Inf. 15m,De 2h a 5h,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,10,11,12,13,Si
GP,F,17,U,GT3,T,Primaria_Superior,Primaria_Superior,at_home,services,course,mother,Inf. 15m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,8,8,9,No
GP,M,17,U,GT3,T,Primaria_Superior,Grado_9,at_home,services,other,other,De 15m a 30m,De 2h a 5h,0,no,no,yes,yes,no,yes,yes,no,4,4,4,4,5,5,12,7,8,8,No
GP,M,16,R,GT3,T,Secundaria,Secundaria,services,services,reputation,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,8,8,9,10,Si
GP,M,16,U,GT3,T,Grado_9,Secundaria,other,other,home,father,De 15m a 30m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,14,Si
GP,F,17,U,LE3,T,Grado_9,Superior,services,services,course,father,Inf. 15m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,15,Si
GP,M,17,U,GT3,T,Superior,Superior,services,teacher,home,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,17,15,16,Si
GP,M,16,R,LE3,T,Secundaria,Secundaria,teacher,other,home,father,De 30m a 60m,Inf. a 2h,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,8,9,9,10,Si
GP,F,17,U,GT3,T,Superior,Superior,services,teacher,home,mother,De 15m a 30m,Inf. a 2h,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,24,18,18,18,Si
GP,F,16,U,LE3,T,Superior,Superior,teacher,teacher,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,4,5,2,1,2,3,0,9,9,10,Si
GP,F,16,U,GT3,T,Superior,Secundaria,health,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,16,16,16,Si
GP,F,16,U,GT3,T,Grado_9,Secundaria,other,other,reputation,mother,Inf. 15m,De 2h a 5h,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,6,8,10,10,Si
GP,F,17,U,GT3,T,Primaria_Superior,Primaria_Superior,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,no,yes,no,no,4,4,4,1,3,1,4,9,9,10,Si
GP,F,17,R,GT3,T,Grado_9,Grado_9,other,other,reputation,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,18,7,6,6,No
GP,F,16,R,GT3,T,Grado_9,Grado_9,services,services,reputation,mother,De 15m a 30m,Sup. 10h.,0,no,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,10,10,11,Si
GP,F,17,U,GT3,T,Secundaria,Superior,at_home,services,home,mother,Inf. 15m,De 5h a 10h,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,28,10,9,9,No
GP,F,16,U,GT3,A,Secundaria,Primaria_Superior,services,other,course,mother,Inf. 15m,De 2h a 5h,3,no,yes,yes,no,yes,yes,yes,no,2,3,3,2,2,4,5,7,7,7,No
GP,F,16,U,GT3,T,Superior,Secundaria,teacher,other,other,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,10,11,12,13,Si
GP,F,16,U,GT3,T,Primaria_Superior,Primaria_Superior,at_home,other,home,mother,De 15m a 30m,Inf. a 2h,0,no,yes,yes,no,yes,yes,no,no,4,3,2,1,4,5,6,9,9,10,Si
GP,F,17,R,GT3,T,Superior,Secundaria,teacher,other,reputation,mother,De 15m a 30m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,6,7,7,7,No
GP,F,19,U,GT3,T,Secundaria,Secundaria,other,other,reputation,other,Inf. 15m,Sup. 10h.,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,10,8,8,8,No
GP,M,17,U,LE3,T,Superior,Superior,services,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,13,12,12,13,Si
GP,F,16,U,GT3,A,Grado_9,Grado_9,other,other,reputation,mother,Inf. 15m,De 2h a 5h,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,4,0,12,13,14,Si
GP,M,18,U,GT3,T,Grado_9,Grado_9,services,other,home,mother,Inf. 15m,De 2h a 5h,1,no,yes,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,15,6,7,8,No
GP,F,17,R,LE3,T,Superior,Superior,services,other,other,mother,Inf. 15m,Inf. a 2h,0,no,yes,yes,no,yes,yes,no,no,5,2,1,1,2,3,12,8,10,10,Si
GP,F,17,U,LE3,T,Secundaria,Grado_9,other,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,no,yes,no,yes,yes,yes,no,4,4,4,1,3,1,2,14,15,15,Si
GP,F,17,U,GT3,T,Superior,Secundaria,other,other,reputation,mother,Inf. 15m,De 2h a 5h,2,no,no,yes,no,yes,yes,yes,yes,3,4,5,2,4,1,22,6,6,4,No
GP,M,18,U,LE3,T,Secundaria,Secundaria,services,health,home,father,Inf. 15m,De 2h a 5h,1,no,yes,yes,no,yes,yes,yes,no,3,2,4,2,4,4,13,6,6,8,No
GP,F,17,U,GT3,T,Grado_9,Secundaria,at_home,other,home,father,De 15m a 30m,Inf. a 2h,0,no,yes,yes,no,yes,yes,no,no,3,3,3,1,4,3,3,7,7,8,No
GP,F,17,U,GT3,T,Grado_9,Grado_9,at_home,at_home,course,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,4,4,9,10,10,Si
GP,F,17,R,GT3,T,Grado_9,Primaria_Superior,at_home,services,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,2,6,6,6,No
GP,F,17,U,GT3,T,Primaria_Superior,Primaria_Superior,at_home,other,reputation,mother,Inf. 15m,De 5h a 10h,1,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,0,6,5,0,No
GP,F,16,U,GT3,T,Grado_9,Secundaria,services,teacher,other,mother,Inf. 15m,De 2h a 5h,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,2,16,16,17,Si
GP,M,18,U,GT3,T,Grado_9,Grado_9,other,other,home,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,0,12,13,13,Si
GP,F,16,U,GT3,T,Superior,Superior,teacher,services,home,mother,Inf. 15m,De 5h a 10h,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,0,13,13,14,Si
GP,F,18,R,GT3,T,Secundaria,Primaria_Superior,other,other,reputation,mother,Inf. 15m,De 2h a 5h,1,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,16,9,8,7,No
GP,F,17,U,GT3,T,Secundaria,Grado_9,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,10,16,15,15,Si
GP,M,17,U,LE3,T,Grado_9,Secundaria,services,services,reputation,father,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,3,3,2,12,11,12,Si
GP,M,18,U,LE3,T,Grado_9,Primaria_Superior,at_home,other,course,mother,Sup. 60m.,De 2h a 5h,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,14,10,8,9,No
GP,F,17,U,GT3,A,Grado_9,Primaria_Superior,other,other,course,mother,De 15m a 30m,De 5h a 10h,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,10,12,10,12,Si
GP,F,17,U,LE3,T,Superior,Secundaria,health,other,reputation,father,Inf. 15m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,14,13,13,14,Si
GP,M,17,R,GT3,T,Grado_9,Grado_9,other,other,course,father,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,11,11,11,Si
GP,M,17,U,GT3,T,Superior,Superior,teacher,teacher,reputation,mother,Inf. 15m,De 2h a 5h,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,14,11,9,9,No
GP,M,16,U,GT3,T,Superior,Superior,health,other,reputation,father,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,14,13,13,Si
GP,M,16,U,LE3,T,Primaria_Superior,Primaria_Superior,other,other,home,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,3,4,2,1,1,5,18,9,7,6,No
GP,M,16,U,GT3,T,Secundaria,Grado_9,at_home,other,reputation,mother,De 15m a 30m,De 5h a 10h,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,10,11,9,10,Si
GP,M,17,U,LE3,T,Grado_9,Grado_9,other,other,home,father,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,5,5,4,4,14,13,13,Si
GP,F,16,U,GT3,T,Grado_9,Primaria_Superior,other,other,home,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,20,13,12,12,Si
GP,F,17,R,GT3,T,Grado_9,Primaria_Superior,at_home,services,course,mother,De 30m a 60m,De 2h a 5h,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,11,11,Si
GP,M,18,U,GT3,T,Grado_9,Grado_9,other,services,reputation,father,Inf. 15m,De 2h a 5h,1,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,0,7,7,0,No
GP,M,17,U,LE3,T,Superior,Secundaria,health,other,course,mother,De 15m a 30m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,14,12,12,12,Si
GP,M,17,R,LE3,A,Superior,Superior,teacher,other,course,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,2,3,4,2,10,11,12,Si
GP,M,16,U,LE3,T,Superior,Secundaria,teacher,other,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,0,6,0,0,No
GP,M,16,U,GT3,T,Superior,Superior,services,services,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0,13,12,12,Si
GP,F,18,U,GT3,T,Grado_9,Primaria_Superior,other,other,course,other,De 15m a 30m,De 5h a 10h,0,no,yes,yes,no,no,yes,yes,yes,4,4,4,1,1,3,0,7,0,0,No
GP,M,16,U,GT3,T,Grado_9,Primaria_Superior,other,other,course,mother,De 30m a 60m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,6,18,18,18,Si
GP,M,17,U,GT3,T,Grado_9,Secundaria,other,other,course,father,De 15m a 30m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,4,12,12,13,Si
GP,M,22,U,GT3,T,Secundaria,Primaria_Superior,services,services,other,mother,Inf. 15m,Inf. a 2h,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,16,6,8,8,No
GP,M,18,R,LE3,T,Secundaria,Secundaria,other,services,course,mother,Inf. 15m,De 2h a 5h,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,3,5,5,No
GP,M,16,U,GT3,T,Ninguna,Grado_9,other,other,other,mother,Inf. 15m,Inf. a 2h,0,no,no,yes,no,no,yes,yes,no,4,3,2,2,4,5,0,13,15,15,Si
GP,M,18,U,GT3,T,Secundaria,Grado_9,services,other,course,mother,De 15m a 30m,Inf. a 2h,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,0,6,8,8,No
GP,M,16,U,GT3,T,Secundaria,Secundaria,at_home,other,reputation,other,De 30m a 60m,De 2h a 5h,0,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,6,7,10,10,Si
GP,M,18,U,GT3,T,Grado_9,Primaria_Superior,services,services,other,mother,Inf. 15m,Inf. a 2h,1,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,6,9,8,No
GP,M,16,R,GT3,T,Grado_9,Primaria_Superior,other,other,course,mother,De 15m a 30m,Inf. a 2h,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,0,8,9,8,No
GP,M,17,R,GT3,T,Grado_9,Primaria_Superior,other,other,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,8,12,12,Si
GP,M,17,U,LE3,T,Primaria_Superior,Primaria_Superior,health,other,course,mother,De 15m a 30m,Inf. a 2h,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,2,7,9,8,No
GP,F,17,U,LE3,T,Superior,Grado_9,teacher,services,reputation,mother,Inf. 15m,Sup. 10h.,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,6,14,12,13,Si
GP,M,19,U,LE3,A,Superior,Secundaria,services,at_home,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,12,11,11,11,Si
GP,M,18,U,GT3,T,Grado_9,Primaria_Superior,other,other,home,mother,Inf. 15m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,8,15,14,14,Si
GP,F,17,U,LE3,T,Grado_9,Grado_9,services,services,course,father,Inf. 15m,Sup. 10h.,0,no,no,yes,yes,yes,yes,yes,yes,3,4,1,1,1,2,0,10,9,0,No
GP,F,18,U,GT3,T,Superior,Secundaria,services,other,home,father,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,yes,3,1,2,1,3,2,21,17,18,18,Si
GP,M,18,U,GT3,T,Superior,Secundaria,teacher,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,3,2,8,8,8,No
GP,M,18,R,GT3,T,Secundaria,Grado_9,other,other,course,mother,Inf. 15m,De 5h a 10h,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,1,13,12,12,Si
GP,F,17,U,GT3,T,Secundaria,Secundaria,other,other,home,mother,Inf. 15m,De 5h a 10h,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,4,10,9,9,No
GP,F,18,U,GT3,T,Grado_9,Grado_9,at_home,services,home,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,9,10,0,No
GP,M,18,R,LE3,A,Secundaria,Superior,other,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,17,17,17,Si
GP,M,17,U,GT3,T,Secundaria,Primaria_Superior,services,other,other,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,2,9,9,10,Si
GP,F,18,R,GT3,T,Superior,Superior,teacher,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,11,Si
GP,M,18,U,GT3,T,Superior,Grado_9,health,other,reputation,father,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,10,10,9,10,Si
GP,F,18,R,GT3,T,Grado_9,Primaria_Superior,other,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,0,No
GP,F,19,U,GT3,T,Secundaria,Secundaria,other,services,home,other,Inf. 15m,De 2h a 5h,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,15,9,9,9,No
GP,F,18,U,GT3,T,Grado_9,Secundaria,other,services,reputation,father,Inf. 15m,Sup. 10h.,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,15,14,14,Si
GP,F,18,U,LE3,T,Primaria_Superior,Primaria_Superior,other,other,home,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,no,yes,no,no,4,4,3,1,1,3,2,11,11,11,Si
GP,M,17,R,GT3,T,Primaria_Superior,Grado_9,at_home,at_home,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,1,2,15,14,14,Si
GP,F,17,U,GT3,T,Grado_9,Superior,at_home,health,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,2,10,10,10,Si
GP,F,17,U,LE3,T,Grado_9,Grado_9,services,other,course,mother,De 15m a 30m,De 2h a 5h,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,6,12,12,12,Si
GP,F,18,R,GT3,A,Secundaria,Grado_9,other,services,home,mother,De 15m a 30m,De 2h a 5h,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,75,10,9,9,No
GP,M,18,U,GT3,T,Superior,Superior,teacher,services,home,mother,De 15m a 30m,Inf. a 2h,0,no,no,yes,yes,yes,yes,yes,no,3,2,4,1,4,3,22,9,9,9,No
GP,F,18,U,GT3,T,Superior,Superior,health,health,reputation,father,Inf. 15m,De 2h a 5h,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,15,9,8,8,No
GP,M,18,U,LE3,T,Superior,Secundaria,teacher,services,course,mother,De 15m a 30m,Inf. a 2h,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,8,10,11,10,Si
GP,M,17,U,LE3,A,Superior,Primaria_Superior,services,other,home,mother,De 15m a 30m,Inf. a 2h,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,2,4,5,30,8,8,8,No
GP,M,17,U,LE3,A,Secundaria,Grado_9,teacher,services,home,mother,Inf. 15m,Inf. a 2h,1,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,19,11,9,10,Si
GP,F,18,R,LE3,T,Primaria_Superior,Primaria_Superior,at_home,other,reputation,mother,De 15m a 30m,Sup. 10h.,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,1,12,12,12,Si
GP,F,18,U,GT3,T,Primaria_Superior,Primaria_Superior,other,other,home,mother,De 15m a 30m,De 2h a 5h,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,10,Si
GP,F,17,U,GT3,T,Grado_9,Grado_9,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,4,10,9,11,Si
GP,M,17,U,GT3,T,Primaria_Superior,Primaria_Superior,other,other,reputation,father,Inf. 15m,De 2h a 5h,0,no,no,yes,no,no,yes,yes,no,4,3,3,1,2,4,2,12,10,11,Si
GP,F,18,U,GT3,T,Grado_9,Grado_9,at_home,at_home,other,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,2,5,18,18,19,Si
GP,F,17,U,GT3,T,Primaria_Superior,Primaria_Superior,services,teacher,reputation,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,12,Si
GP,M,18,U,GT3,T,Grado_9,Primaria_Superior,services,services,reputation,mother,Inf. 15m,De 5h a 10h,0,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,2,6,15,14,14,Si
GP,M,18,U,LE3,A,Superior,Superior,teacher,teacher,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,9,15,13,15,Si
GP,M,18,U,GT3,T,Superior,Grado_9,teacher,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,11,12,11,11,Si
GP,F,17,U,GT3,T,Superior,Secundaria,health,services,reputation,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,15,Si
GP,F,18,U,LE3,T,Grado_9,Primaria_Superior,services,at_home,reputation,mother,Inf. 15m,De 2h a 5h,1,no,no,no,no,yes,yes,yes,yes,5,4,3,1,1,5,12,12,12,13,Si
GP,F,17,R,LE3,T,Secundaria,Primaria_Superior,services,other,reputation,mother,De 15m a 30m,Sup. 10h.,0,no,yes,yes,no,yes,yes,no,no,3,1,2,1,1,3,6,18,18,18,Si
GP,M,18,R,LE3,T,Secundaria,Grado_9,services,other,reputation,mother,De 15m a 30m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,1,4,8,14,13,14,Si
GP,M,17,U,GT3,T,Secundaria,Secundaria,health,other,home,mother,Inf. 15m,Inf. a 2h,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,14,12,11,Si
GP,F,19,U,GT3,T,Superior,Superior,health,other,reputation,other,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,0,No
GP,F,18,U,LE3,T,Superior,Secundaria,other,other,home,other,De 15m a 30m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,2,2,10,10,8,8,No
GP,F,18,U,GT3,T,Superior,Secundaria,other,other,reputation,father,Inf. 15m,Sup. 10h.,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,14,Si
GP,M,18,U,LE3,T,Superior,Superior,teacher,teacher,home,mother,Inf. 15m,Inf. a 2h,0,no,yes,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,5,16,15,16,Si
GP,F,18,U,LE3,A,Superior,Superior,health,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,14,12,10,11,Si
GP,M,17,U,LE3,T,Superior,Superior,other,teacher,home,father,De 15m a 30m,Inf. a 2h,0,no,no,yes,no,yes,yes,yes,no,4,1,1,2,2,5,0,11,11,10,Si
GP,F,17,U,GT3,T,Superior,Grado_9,other,other,reputation,mother,De 15m a 30m,De 5h a 10h,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,15,12,14,Si
GP,F,17,U,GT3,T,Secundaria,Grado_9,health,health,reputation,father,Inf. 15m,Sup. 10h.,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,0,17,17,18,Si
GP,M,19,U,GT3,T,Secundaria,Secundaria,other,other,home,other,Inf. 15m,De 2h a 5h,1,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,20,15,14,13,Si
GP,F,18,U,GT3,T,Grado_9,Superior,services,at_home,reputation,other,Inf. 15m,De 2h a 5h,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,8,14,12,12,Si
GP,M,20,U,GT3,A,Secundaria,Grado_9,services,other,course,other,Inf. 15m,Inf. a 2h,0,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,17,18,18,Si
GP,M,19,U,GT3,T,Superior,Superior,teacher,services,reputation,other,De 15m a 30m,Inf. a 2h,1,no,yes,yes,no,yes,yes,yes,yes,4,3,4,1,1,4,38,8,9,8,No
GP,M,19,R,GT3,T,Secundaria,Secundaria,other,services,reputation,father,Inf. 15m,De 2h a 5h,1,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,15,12,12,Si
GP,F,19,U,LE3,T,Primaria_Superior,Primaria_Superior,at_home,other,reputation,other,Inf. 15m,De 2h a 5h,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,10,Si
GP,F,19,U,LE3,T,Primaria_Superior,Grado_9,services,services,home,other,Inf. 15m,De 2h a 5h,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,0,No
GP,F,19,U,GT3,T,Grado_9,Primaria_Superior,at_home,other,other,other,De 30m a 60m,De 2h a 5h,0,no,yes,no,no,yes,no,yes,yes,3,4,1,1,1,2,20,14,12,13,Si
GP,M,19,U,GT3,T,Primaria_Superior,Grado_9,other,services,course,other,Inf. 15m,De 2h a 5h,1,no,no,no,no,no,yes,yes,no,4,5,2,2,2,4,3,13,11,11,Si
GP,F,19,U,LE3,T,Secundaria,Grado_9,services,other,reputation,other,De 15m a 30m,De 2h a 5h,1,no,yes,yes,no,no,yes,yes,yes,4,2,2,1,2,1,22,13,10,11,Si
GP,F,19,U,GT3,T,Primaria_Superior,Primaria_Superior,at_home,health,home,other,Inf. 15m,De 5h a 10h,2,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,14,15,13,13,Si
GP,F,19,R,GT3,T,Grado_9,Secundaria,other,other,reputation,other,Inf. 15m,De 5h a 10h,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,40,13,11,11,Si
GP,F,18,U,GT3,T,Grado_9,Primaria_Superior,services,other,course,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,1,0,8,8,0,No
GP,F,18,U,GT3,T,Superior,Secundaria,other,other,course,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,9,9,10,9,No
GP,F,17,R,GT3,T,Secundaria,Superior,at_home,services,course,father,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,no,yes,yes,no,4,3,4,2,5,5,0,11,11,10,Si
